path,inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,benchmark,task_args,prompt_schema,total_samples,mean_accuracy,std_accuracy,mean_input_tokens,mean_output_tokens,num_runs,filenames
zero_shot/vct/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.10495049504950493,0.009565265179002929,36248,585,10,"['2025-02-08T14-34-31-05-00_vct_HPcWLtPg5pYSKrnNsrWbge.json', '2025-02-08T14-34-37-05-00_vct_SgAP5CjbiB45TfHDdE2PAU.json', '2025-02-08T14-34-42-05-00_vct_BRRJmyMwGyuhCjKkXpCaLw.json', '2025-02-08T14-34-47-05-00_vct_hYtPj5RPfQ9X5fKc3s6Pbx.json', '2025-02-08T14-34-52-05-00_vct_JYAcpTeu6kkVisumCkkArJ.json', '2025-02-08T14-34-57-05-00_vct_LuFx5wNYneaxCkum8Ff347.json', '2025-02-08T14-35-02-05-00_vct_RGfqvyJAz4kLgFesESMPWV.json', '2025-02-08T14-35-07-05-00_vct_mewJ6i5FSbkHHfcyrmuSMU.json', '2025-02-08T14-35-13-05-00_vct_mUdn2w89FKjAVuh3NYmdJK.json', '2025-02-08T14-35-18-05-00_vct_iSDRvEfVCRogBvKG8hyusg.json']"
zero_shot/wmdp/Meta-Llama-3-70B-Instruct-Turbo,together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8088766692851532,0.0020964251271273224,177022,6389,10,"['2024-09-17T09-32-46-04-00_benchmarks-run_eKL6cyMZKE4R8tbQF7Vi4n.json', '2025-01-21T16-57-17-05-00_wmdp_VJL3SBLuxeZBjW8jXZ9yGV.json', '2025-01-21T16-58-32-05-00_wmdp_oCSRUrC6DHpzD4aJL7hSMR.json', '2025-01-21T16-59-51-05-00_wmdp_fUAD3NLZqNPi9NsbEJznjM.json', '2025-01-21T17-01-07-05-00_wmdp_PswSksrDcPHeQePQsz57Ur.json', '2025-01-21T17-02-25-05-00_wmdp_NDtiaVEuoRKS36JSCiW2HC.json', '2025-01-21T17-03-43-05-00_wmdp_foiLMA8bMzLVcp8HbMz6BY.json', '2025-01-21T17-05-02-05-00_wmdp_NM95pfvKUbA9Waxe2Ay48x.json', '2025-01-21T17-06-20-05-00_wmdp_PPAkm4qxJ9iWEjefQAMxFm.json', '2025-01-21T17-07-38-05-00_wmdp_BP8SZvJCnCnFw5cY9fjtMq.json']"
five_shot/gpqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'n_shot': 5}",five_shot,78,0.6461538461538462,0.036362474164414786,132198,3559,10,"['2024-11-05T11-14-41-05-00_gpqa_fr9peLFqL6yZmjigFSi4K5.json', '2024-11-05T11-15-32-05-00_gpqa_CVY4hUaVMtHWE6BzfRo4Q3.json', '2024-11-05T11-16-18-05-00_gpqa_F5BsYMythdxYAbCTLseJEY.json', '2024-11-05T11-17-03-05-00_gpqa_92nYaBop3tgcEExH3932ug.json', '2024-11-05T11-17-26-05-00_gpqa_9Gmb9oChuQp9SQPuWCvXVb.json', '2024-11-05T11-18-06-05-00_gpqa_Jt9MGGs3fZ4wwynjRLMTmU.json', '2024-11-05T11-18-29-05-00_gpqa_9dGE9RWWforvXjMYVqzKUU.json', '2024-11-05T11-19-14-05-00_gpqa_L2eoSgfQH5FceAvwDXXEjV.json', '2024-11-05T11-20-06-05-00_gpqa_WA65HDZkzEg7Fcr3euVVDs.json', '2024-11-05T11-20-52-05-00_gpqa_PrtCH9sbQNnaAw3yAJ2zdp.json']"
zero_shot/gpqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6653846153846155,0.03223593532589078,26344,5825,10,"['2024-09-10T12-49-32-04-00_benchmarks-run_ndP7MFnYoL6KXdZpp5ty6q.json', '2024-09-26T21-44-56-04-00_benchmarks-gpqa_nt6uasq8xCg9HS26w4dX6g.json', '2024-09-26T21-45-27-04-00_benchmarks-gpqa_YTBXJfvDNgJRZqdAj92AzD.json', '2024-09-26T21-46-02-04-00_benchmarks-gpqa_ZGmFuwccGrW76U7pcGKv8u.json', '2024-09-26T21-46-31-04-00_benchmarks-gpqa_GwrYipu2zEo34v5gxYCPwz.json', '2024-09-26T21-47-03-04-00_benchmarks-gpqa_G3Dz3DnBApuypVYNv6pVZV.json', '2024-09-26T21-47-43-04-00_benchmarks-gpqa_JTKPSgttv5tVBtpX5ubbEv.json', '2024-09-26T21-48-13-04-00_benchmarks-gpqa_NFHPerwzanPVgidcMm7taC.json', '2024-09-26T21-48-47-04-00_benchmarks-gpqa_DQYLZh8eUcbZ9yeBDVDjQe.json', '2024-09-26T21-49-25-04-00_benchmarks-gpqa_kL3xhch6GTkwW7KcaN9btH.json']"
zero_shot_cot/gpqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'cot': 'True'}",zero_shot_cot,78,0.5974358974358974,0.038318823540957093,27672,39873,10,"['2024-09-25T17-54-55-04-00_benchmarks-gpqa_4Zcv4NbFwGiMoCnknPtyLk.json', '2024-09-25T20-20-33-04-00_benchmarks-gpqa_TokcRpkJ5kNw2HSruCbBdx.json', '2024-09-25T20-21-57-04-00_benchmarks-gpqa_WDSA3UYYMgTWAGkucp2C6X.json', '2024-09-25T20-23-30-04-00_benchmarks-gpqa_Dk4HZtURWr3eFDnDbwbBmR.json', '2024-09-25T20-24-50-04-00_benchmarks-gpqa_nZNvoW2NQUgtZW2EK6oYC4.json', '2024-09-25T20-26-10-04-00_benchmarks-gpqa_J7xgEAzSKHj8HVPEfCxP4h.json', '2024-09-25T20-27-30-04-00_benchmarks-gpqa_XN58ENLje2TheBR9QfJUyK.json', '2024-09-25T20-28-51-04-00_benchmarks-gpqa_VNovjyoZ9zq7otFzAS562m.json', '2024-09-25T20-30-10-04-00_benchmarks-gpqa_CUoTzBxYAqLm5VCioJJsy3.json', '2024-09-25T20-31-24-04-00_benchmarks-gpqa_Y68T2wfy2K9D2D9BQgzHQ2.json']"
five_shot/lab-bench-cloningscenarios/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train', 'n_shot': 5}",five_shot,33,0.3939393939393939,0.08451111379132077,1190964,165,10,"['2024-11-06T13-36-09-05-00_lab-bench_6FZ6fBsnStLxqPDuT7ogBY.json', '2024-11-06T13-48-13-05-00_lab-bench_aPDyKiNKes3uz8ZEqp9Kfa.json', '2024-11-06T14-05-44-05-00_lab-bench_DFScTHss6GXCBn7tzMJi2P.json', '2024-11-06T14-10-58-05-00_lab-bench_6P3tQquNfmYMFzDwxR4uco.json', '2024-11-06T14-18-23-05-00_lab-bench_CUP7FygbsijJfZh7ph3xcw.json', '2024-11-06T14-22-20-05-00_lab-bench_MzLSCPDiQph7qkj9yVUKUz.json', '2024-11-06T14-24-30-05-00_lab-bench_A4vktquXoUkjLymd4ddZiU.json', '2024-11-06T14-28-12-05-00_lab-bench_2m69yn8xmbAsZ2uiUXXzWJ.json', '2024-11-06T14-32-01-05-00_lab-bench_hycktRrj6cz2Vigi6CYZ7Z.json', '2024-11-06T15-03-03-05-00_lab-bench_V2Efgg7xe77uDYRqdx4hwW.json']"
zero_shot/lab-bench-cloningscenarios/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-cloningscenarios,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.41515151515151516,0.0572291534311729,197703,3740,10,"['2024-10-03T09-18-27-04-00_benchmarks-lab-bench_5esKkNJkTocuVa8RzTyqqG.json', '2024-10-03T09-19-06-04-00_benchmarks-lab-bench_52wmAV7x5AQSHpKMWiqVMq.json', '2024-10-03T09-20-07-04-00_benchmarks-lab-bench_4dM9CEBgYtutysdX7UANAE.json', '2024-10-03T09-20-33-04-00_benchmarks-lab-bench_TE9SaMKB9ubUgUmaHo4A23.json', '2024-10-03T09-21-41-04-00_benchmarks-lab-bench_nreqDR6BcSYLRJa6qcNw8N.json', '2024-10-03T09-22-58-04-00_benchmarks-lab-bench_MtSpVZGd7NcduGLjshVTRq.json', '2024-10-03T09-23-28-04-00_benchmarks-lab-bench_WYJwq2zYjJErgMns25dRZi.json', '2024-10-03T09-23-58-04-00_benchmarks-lab-bench_R8szyfZRfVfAfNe3mEWacM.json', '2024-10-03T09-24-33-04-00_benchmarks-lab-bench_f2AzN9kwHr8iNurgr7zduD.json', '2024-10-07T13-46-20-04-00_benchmarks-lab-bench_6rGGnZqez8b8ZwG75aZBgm.json']"
five_shot/lab-bench-litqa2/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'n_shot': 5}",five_shot,199,0.38140703517587937,0.03596077335865835,91541,1067,10,"['2024-11-06T08-34-06-05-00_lab-bench_EMorLt2hXUyfsRubaYarMB.json', '2024-11-06T08-34-28-05-00_lab-bench_8L95HSm5q5qytnDJ2Djo8h.json', '2024-11-06T08-34-49-05-00_lab-bench_dicZGxYvwxSvVCGSU3MYUg.json', '2024-11-06T08-35-10-05-00_lab-bench_8Nd2DMdy35Zy9LDyovcAnw.json', '2024-11-06T08-35-32-05-00_lab-bench_d2WRCA4tfoeNosUMvFJW5Q.json', '2024-11-06T08-35-53-05-00_lab-bench_nQq7jjNBxTNi4D5J7YxtSC.json', '2024-11-06T08-36-15-05-00_lab-bench_SQ2CuN6FLFFi8WDkoHkoRu.json', '2024-11-06T08-36-37-05-00_lab-bench_G2fdGV5ACoCd9jbN9hvdFE.json', '2024-11-06T09-06-38-05-00_lab-bench_DoBtPDVcgJ2qdqiGnL3Bfr.json', '2024-11-06T09-07-10-05-00_lab-bench_Uw4h4ynwbs3abeiLshxJpx.json']"
zero_shot/lab-bench-litqa2/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-litqa2,{'subset': 'LitQA2'},zero_shot,199,0.3814070351758793,0.01872004498619567,27297,1248,10,"['2024-09-16T14-46-24-04-00_benchmarks-run_DKbdUzXgT88cikRDmZXwsD.json', '2024-10-03T11-08-12-04-00_benchmarks-lab-bench_iYVP9gxXyHoMFJ2Np6PXtJ.json', '2024-10-03T11-08-52-04-00_benchmarks-lab-bench_Z32ZtrXaVZqbEXqmHkd89S.json', '2024-10-03T11-09-13-04-00_benchmarks-lab-bench_WRj85AAmMjfqjTC9v4iGRn.json', '2024-10-03T11-09-35-04-00_benchmarks-lab-bench_f35Vq74ZoSMiYoXAZgmegc.json', '2024-10-03T11-10-18-04-00_benchmarks-lab-bench_EKTB7QaCdPdSKQSyUztmZZ.json', '2024-10-03T11-10-40-04-00_benchmarks-lab-bench_iQCvQe9B8xJKUUFWdSgpxp.json', '2024-10-03T11-11-03-04-00_benchmarks-lab-bench_7zSVY7nYrKjokyxWbgjTZT.json', '2024-10-03T11-11-26-04-00_benchmarks-lab-bench_idWkryKfzBmdWFgwSVnkub.json', '2024-10-03T11-11-47-04-00_benchmarks-lab-bench_dnVVxDLzbNRv233SpUZ86K.json']"
zero_shot_cot/lab-bench-litqa2/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train', 'cot': True}",zero_shot_cot,199,0.3964824120603015,0.025998247200925556,30680,80930,10,"['2024-11-07T16-05-06-05-00_lab-bench_F9zYKhpeKuihZobeyh9KFH.json', '2024-11-07T16-09-19-05-00_lab-bench_W6skoobogaZ2YPYqpwQJad.json', '2024-11-07T16-13-00-05-00_lab-bench_We5jivKHyGY6YmNg8izM8R.json', '2024-11-07T16-22-34-05-00_lab-bench_nF87utF6RfHtmEZtkgbaQF.json', '2024-11-07T16-26-51-05-00_lab-bench_4hkfkL3kTZLMfVuTicfK2g.json', '2024-11-07T16-30-49-05-00_lab-bench_kTuq7yWXwYqfaUFazydpKu.json', '2024-11-07T16-34-47-05-00_lab-bench_DY5DqQBZL8uAwUdePTBtwx.json', '2024-11-07T16-38-25-05-00_lab-bench_82TzhAYeRSqc3qAVDpFhTB.json', '2024-11-07T16-42-37-05-00_lab-bench_eNuTuAHfSghTCYj2XK2Hkv.json', '2024-11-07T16-47-01-05-00_lab-bench_KhRUBbiXZrj97UY5cCH6cB.json']"
five_shot/lab-bench-protocolqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train', 'n_shot': 5}",five_shot,108,0.6018518518518519,0.01952023247017517,1174157,540,10,"['2024-11-06T10-30-54-05-00_lab-bench_atphKWLZ97ukb7oMaLLJgh.json', '2024-11-06T10-34-36-05-00_lab-bench_4yEMRBkfYWRuGgEruc4QTQ.json', '2024-11-06T10-38-07-05-00_lab-bench_ka79ToQYD4Zf6Y2otgX7Hg.json', '2024-11-06T10-41-26-05-00_lab-bench_WDThg2pSRTRnUaaczsDe8M.json', '2024-11-06T10-44-12-05-00_lab-bench_arYyvbqvg4RfGpJini6BpJ.json', '2024-11-06T10-46-52-05-00_lab-bench_4KPccyikGPU5Von7onhEbB.json', '2024-11-06T10-48-26-05-00_lab-bench_icVDgEa3rz5Ke6EwaQPGxc.json', '2024-11-06T10-50-46-05-00_lab-bench_X8h5dzoUxvFNjVzWppUmmh.json', '2024-11-06T10-53-30-05-00_lab-bench_T4WGcHNRF73bmuVFKUVRnb.json', '2024-11-06T10-56-43-05-00_lab-bench_oPzDeLX6Q7svpCSqHshQVa.json']"
zero_shot/lab-bench-protocolqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-protocolqa,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5740740740740742,0.023505472548962677,201647,540,10,"['2024-09-20T13-33-23-04-00_benchmarks-lab-bench_c3FB7TqkC3ySSAJMAGS2zv.json', '2024-09-26T22-09-39-04-00_benchmarks-lab-bench_TTHjbbPFnekNGPDuukKP4t.json', '2024-09-26T22-09-54-04-00_benchmarks-lab-bench_J43tURpUzkWrVRQhSo7arQ.json', '2024-09-26T22-10-10-04-00_benchmarks-lab-bench_Zgjm5QA7zizvFjvixLf7pW.json', '2024-09-26T22-10-27-04-00_benchmarks-lab-bench_WCrN8nRLnABhyrd5EtNQ4R.json', '2024-09-26T22-10-40-04-00_benchmarks-lab-bench_Z3hPAMVNPYLykcefXVVPUj.json', '2024-09-26T22-10-54-04-00_benchmarks-lab-bench_jE7fMQJouSjm6387bgfMuz.json', '2024-09-26T22-11-10-04-00_benchmarks-lab-bench_HmbFSLc7Tym5ETE9ggAPib.json', '2024-09-26T22-11-26-04-00_benchmarks-lab-bench_hjBX6nwA9YKdCLgBqqvBdU.json', '2024-09-26T22-11-40-04-00_benchmarks-lab-bench_Tw3BNHKv5g4GousLDMzDoq.json']"
zero_shot_cot/lab-bench-protocolqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,lab-bench-protocolqa,"{'split': 'train', 'subset': 'ProtocolQA', 'cot': 'True'}",zero_shot_cot,108,0.5194444444444445,0.030693975038152653,203482,38389,10,"['2024-09-26T11-43-24-04-00_benchmarks-lab-bench_fKJrmoU4H5TBCwax2sRbuN.json', '2024-09-26T11-45-36-04-00_benchmarks-lab-bench_T3YSc4S3nBkmDwEemPDHW2.json', '2024-09-26T11-47-15-04-00_benchmarks-lab-bench_ESSoj2ApAngnrsTWnfcm9F.json', '2024-09-26T11-49-05-04-00_benchmarks-lab-bench_9gXyT3Ya2X3hDvhxuT8niq.json', '2024-09-26T11-50-45-04-00_benchmarks-lab-bench_RnesC92TBi6t2PbZttxYPm.json', '2024-09-26T11-52-27-04-00_benchmarks-lab-bench_kqzwkG3E6gGXM9dqyJ8XxN.json', '2024-09-26T11-54-16-04-00_benchmarks-lab-bench_4kyHEBm8XKSBKg2tRwA6dP.json', '2024-09-26T11-56-31-04-00_benchmarks-lab-bench_2QZpFVPDKPcDMstJJ6HgX4.json', '2024-09-26T11-58-37-04-00_benchmarks-lab-bench_bNzTjuQK4emEG2atej4bCB.json', '2024-09-26T12-00-18-04-00_benchmarks-lab-bench_S8K554nSibxxtrPeU6EQK2.json']"
five_shot/mmlu/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,mmlu,"{'subtasks': 'biology', 'split': 'test', 'n_shot': 5}",five_shot,1300,0.8610000000000001,0.0034601136668859773,870807,12431,10,"['2024-11-05T15-35-49-05-00_mmlu_HwPm2HEfS6radYorPnMyhB.json', '2024-11-05T15-39-02-05-00_mmlu_UMTFdU7DzdqEv5z9RGLdBd.json', '2024-11-05T15-42-21-05-00_mmlu_bW9AtemRkkaYbbTtco75rP.json', '2024-11-05T15-45-30-05-00_mmlu_Da7JkWsg8rS3gWSbJ4SpfN.json', '2024-11-05T15-49-18-05-00_mmlu_DpzAETzvj9mMCivFwMriCq.json', '2024-11-05T15-52-43-05-00_mmlu_U5debemfVqis6pGyYEdnRv.json', '2024-11-05T15-55-43-05-00_mmlu_P7YPx674BKVCgmwDjA7Y33.json', '2024-11-05T15-58-27-05-00_mmlu_R9PEAZiREiF7rfdzwU9DVJ.json', '2024-11-05T16-05-12-05-00_mmlu_fP7quxgKFVH6yWDXXG77xi.json', '2024-11-05T16-08-02-05-00_mmlu_AHaEZtcP4uEciiXmvvk6Ns.json']"
zero_shot/mmlu/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8787692307692307,0.0009029136852132828,223327,11826,10,"['2024-09-11T00-24-21-04-00_benchmarks-run_jzeZPDCDC5gFMrUVtBGsXR.json', '2024-10-07T16-43-01-04-00_benchmarks-mmlu_LoQhLrr9HgDPp8RBRuFVrG.json', '2024-10-07T16-45-40-04-00_benchmarks-mmlu_L78drrPQuPiFFXdhT8mxwj.json', '2024-10-07T16-48-46-04-00_benchmarks-mmlu_k7r6U3jhwcU47TUtPcosat.json', '2024-10-07T16-51-22-04-00_benchmarks-mmlu_Fq2ANaHkKxitqvsZdKUyTB.json', '2024-10-07T16-53-57-04-00_benchmarks-mmlu_TUZCUDSZmLZdCqRYQkQY49.json', '2024-10-07T16-56-37-04-00_benchmarks-mmlu_27t9sZpbuMGC3i8dYg5Euu.json', '2024-10-07T16-59-13-04-00_benchmarks-mmlu_oPq3HwMQGjJM9uHeMUMjYk.json', '2024-10-07T17-01-58-04-00_benchmarks-mmlu_a2w6WVh3Eitmytkgpi9SSK.json', '2024-10-07T17-04-48-04-00_benchmarks-mmlu_65puU7DEbfyseQci7XecN9.json']"
five_shot/pubmedqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'n_shot': 5}",five_shot,500,0.8089999999999999,0.004346134936801736,1057883,2500,10,"['2024-11-05T22-55-45-05-00_pubmedqa_eXUeDyeLM5vQE3tWQahcgW.json', '2024-11-05T22-56-51-05-00_pubmedqa_N9JbX2RNpXZS546PsusQYW.json', '2024-11-05T22-58-03-05-00_pubmedqa_KCPpYCJqFVw54jjeoGind9.json', '2024-11-05T22-59-09-05-00_pubmedqa_bTeijwFGDykodJGsEKeUCL.json', '2024-11-05T23-00-13-05-00_pubmedqa_cSvLSzovQip6PZyssDcPso.json', '2024-11-05T23-01-11-05-00_pubmedqa_WEY9ptgjuBZPJ2aqxSfha4.json', '2024-11-05T23-02-20-05-00_pubmedqa_dsZac5LtA6buXALa2XHtbk.json', '2024-11-05T23-03-34-05-00_pubmedqa_LksfQkbN8RRUNPAcmEc4Pa.json', '2024-11-05T23-04-52-05-00_pubmedqa_aVyXbVmidbzuPs7ye43X2w.json', '2024-11-05T23-05-51-05-00_pubmedqa_RpDbP8ERcZeoGgpJAPxgNR.json']"
zero_shot/pubmedqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.8094000000000001,0.0009660917830792967,206316,2500,10,"['2024-09-19T17-25-48-04-00_benchmarks-pubmedqa_hbJpyTAatnfxPaKwLoJtcq.json', '2024-10-02T21-19-08-04-00_benchmarks-pubmedqa_ncfBNfXprYgPtxMgUNqVZJ.json', '2024-10-02T21-20-04-04-00_benchmarks-pubmedqa_A397SQY7bngDY9cG6VFTMv.json', '2024-10-02T21-21-05-04-00_benchmarks-pubmedqa_aqNTLPxjmTZiMeaK7GGyHM.json', '2024-10-02T21-22-02-04-00_benchmarks-pubmedqa_4DEmtNviEnkRDvmK5aJwVL.json', '2024-10-02T21-23-04-04-00_benchmarks-pubmedqa_bvxmVgwGTTqmMTVCqF5fCb.json', '2024-10-02T21-24-00-04-00_benchmarks-pubmedqa_VrCDTJsYJsBMEin7ppL64b.json', '2024-10-02T21-24-57-04-00_benchmarks-pubmedqa_ev3JSeNxwC8Jb7MBtMs4cs.json', '2024-10-02T21-25-57-04-00_benchmarks-pubmedqa_cj9YYyVYAvWEo68MYMb49h.json', '2024-10-02T21-27-00-04-00_benchmarks-pubmedqa_MafexRisoUQgAFsraXmfPo.json']"
zero_shot_cot/pubmedqa/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'cot': 'True'}",zero_shot_cot,500,0.7956,0.005316640543300508,214816,152538,10,"['2024-10-02T14-02-40-04-00_benchmarks-pubmedqa_eBkg4NpZ58xS2L9GtneXoi.json', '2024-10-02T14-09-20-04-00_benchmarks-pubmedqa_3oqWEQNrqbvPjRBzTTZvuP.json', '2024-10-02T14-15-28-04-00_benchmarks-pubmedqa_aXqw2TqYuUtnogbmGD75kN.json', '2024-10-02T14-20-28-04-00_benchmarks-pubmedqa_bHsTdWbHEy5Fuqcq66FfC4.json', '2024-10-02T14-25-15-04-00_benchmarks-pubmedqa_F2etVUwxN5Kjwmb3tVpi7K.json', '2024-10-02T14-30-09-04-00_benchmarks-pubmedqa_6EkS6AFNN6BQgJVtaAjWFE.json', '2024-10-02T14-34-41-04-00_benchmarks-pubmedqa_Pquwis5evuLJVHGi5P9Tai.json', '2024-10-02T14-40-18-04-00_benchmarks-pubmedqa_2Unqy76Fh3yfQbxm7QDf3g.json', '2024-10-02T14-45-10-04-00_benchmarks-pubmedqa_SjegQbPvp72mr6rKL5kASy.json', '2024-10-02T14-50-51-04-00_benchmarks-pubmedqa_kumtCFybQKYyigPrEajs9R.json']"
five_shot/vct/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.3158415841584158,0.020584113702326948,191163,1603,10,"['2025-02-08T18-14-56-05-00_vct_LSyqzC8bGZLmogcZDZP6PZ.json', '2025-02-08T18-15-13-05-00_vct_Y7b5NBSvJKkizprQ9GVUyH.json', '2025-02-08T18-15-28-05-00_vct_UEjbz33nG5YDSkWBMdSFN4.json', '2025-02-08T18-15-47-05-00_vct_3MhDDvKbmYKCsLawBjYQ9X.json', '2025-02-08T18-16-00-05-00_vct_TDxCXcJHBWdS35mtjcrE2s.json', '2025-02-08T18-16-17-05-00_vct_iLKMFzsvWjuyJLgbnQWoLD.json', '2025-02-08T18-16-40-05-00_vct_RDTtzr9SMwLgFNdbWNpygh.json', '2025-02-08T18-16-55-05-00_vct_dVfgyaqbc3drp5jQvr6spP.json', '2025-02-08T18-17-21-05-00_vct_ayZomrvGeR5mRj8k2s8s8Y.json', '2025-02-08T18-17-39-05-00_vct_fX7LZoKqhChGvq3zUJrp2q.json']"
zero_shot/vct/Meta-Llama-3.1-405B-Instruct-Turbo,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.1900990099009901,0.01217101578520513,38773,2109,10,"['2025-02-08T14-27-20-05-00_vct_H63dgVdSseJmYyYdzLcRKc.json', '2025-02-08T14-31-40-05-00_vct_mugkd5i4gxf6FxAUjQC4Tc.json', '2025-02-08T14-31-59-05-00_vct_iVdTrmWcpkKtDHrHsAJwuG.json', '2025-02-08T14-32-20-05-00_vct_jtyp23vFjhhaJ5cTmguMVE.json', '2025-02-08T14-32-42-05-00_vct_BkHgyHhSbfChMh2pjh3G7C.json', '2025-02-08T14-33-01-05-00_vct_2cowcHXi4rA7c7PxqEkP5i.json', '2025-02-08T14-33-18-05-00_vct_mzXjB9fbHwwuNfUodJXddL.json', '2025-02-08T14-33-38-05-00_vct_NCLhCEkLJkhVQMDsGCa7p5.json', '2025-02-08T14-33-54-05-00_vct_2BonhdGfB3kRUwZa9BCQJG.json', '2025-02-08T14-34-14-05-00_vct_HuVMDDdh3EZDkeofkZVbw7.json']"
